"(Intercept)"	-6.28178183391251
"cg00346208"	-0.134307993546933
"cg00807959"	-0.348840313406904
"cg03126058"	0.17903735107539
"cg04299080"	0.166026990799645
"cg05675373"	-0.152306971766882
"cg06784991"	0.348565055007301
"cg11668749"	0.402890544220933
"cg12764034"	0.140782628287769
"cg13902210"	0.21892051505245
"cg14419975"	-0.134972603660577
"cg14852384"	0.0455753592901098
"cg16015712"	0.373140455390687
"cg16290275"	-0.409484811296412
"cg17804348"	0.186058107503945
"cg19921279"	-0.185080143227415
"cg21609640"	-0.204492269131413
"cg22851420"	0.204890494034587
"cg24466241"	0.233582846725656
"cg04786857"	-0.720124838338982
"cg06288154"	0.256821414559552
"cg06942701"	-0.045621368104389
"cg07085827"	-0.116486390356405
"cg07620889"	0.0544737179191818
"cg09453076"	0.424379466241486
"cg11176990"	-0.0163609749004263
"cg17258703"	0.143307596339146
"cg18667659"	-0.0438731498630249
"cg18969008"	0.108829874984066
"cg20731257"	0.0670256861847053
"cg22454769"	0.277628941773404
"cg23606718"	1.2526228712854
"cg24079702"	0.414177904284757
"cg03484180"	0.0574317007421606
"cg04908625"	0.138907672030407
"cg10630880"	-0.237246757933632
"cg12943155"	0.794250467484548
"cg02650266"	0.0664126626925814
"cg05991454"	0.32122285612348
"cg14633456"	-0.223469829423331
"cg18795809"	-0.521995240703981
"cg23995914"	0.288917505513798
"cg01256539"	-0.0413508255919155
"cg01837410"	0.0693778073071434
"cg02452944"	-0.0874809693384556
"cg04845915"	-0.0687770223078302
"cg08484479"	-0.53723089910555
"cg18758796"	0.074765666985407
"cg19523118"	0.205437479188351
"cg21928406"	-0.120474197374921
"cg23193410"	-0.116803279565286
"cg24884145"	-0.279647134479469
"cg25090514"	0.0495247128226639
"cg01566283"	0.352322478382679
"cg03236802"	-0.196873918506079
"cg03840594"	-0.169805880228896
"cg08453194"	-0.481388433327236
"cg16867657"	1.38734441684696
"cg17066943"	-0.521882705011249
"cg18468088"	0.158758106544372
"cg24442454"	-0.0826657821866137
"cg24724428"	-0.0796123174513079
"cg00094518"	0.426481520009119
"cg00292135"	1.10386239595291
"cg03366574"	0.099753739786013
"cg04115680"	0.0722131409152289
"cg07927379"	0.271010708794371
"cg09516959"	-0.321458532434908
"cg10548492"	0.629159137925629
"cg11881754"	0.00768668697727201
"cg20426994"	0.330754494554792
"cg21186299"	0.206420336265526
"cg22282410"	0.19410322951749
"cg22285878"	0.408285032190605
"cg24497732"	0.0470587971356733
"cg26118408"	0.841273789577374
"cg26660541"	-0.477482321005105
"cg26830108"	0.695563695566417
"cg00384539"	0.224929934142034
"cg11896633"	0.782108506764103
"cg12873476"	-0.061411119268031
"cg16419235"	0.569393288022876
"cg17694795"	-0.00479585203135121
"cg21240762"	0.346975978735973
"cg25353171"	-0.141787776675245
"cg13509363"	0.0187548561020423
"cg13683040"	0.00384256887657748
"cg14217861"	0.0352065069216427
"cg21174055"	0.342578201076991
"cg03876032"	-0.125247078514297
"cg07907745"	-1.10709652327458
"cg09432590"	0.077485208556474
"cg11018337"	1.11595284095414
"cg20386580"	0.184088898893534
"cg23039195"	-0.01443008952526
"cg02700626"	-0.107528453962114
"cg03323636"	-0.0349471831793086
"cg03963327"	0.0366766739531999
"cg06275853"	-0.283524355066236
"cg08160331"	0.564519689337664
"cg12778476"	-1.11393973461007
"cg15681626"	-0.126978961340513
"cg20494635"	-0.11014019880163
"cg23091758"	0.121661282598336
"cg23744638"	-0.166763593691258
"cg27314569"	0.173820598290716
"cg08546805"	0.0440060148673058
"cg08799922"	-0.25491212914531
"cg09105193"	0.20225753201779
"cg09692396"	-0.403078137566793
"cg00096104"	-0.207877750972202
"cg07416237"	-0.167341159107143
"cg12795731"	-0.0239917813925409
"cg17435266"	0.0413337168514634
"cg19863655"	-0.0471303264074668
"cg23132624"	0.462359080261535
"cg24221648"	0.0403702602733297
"cg25318296"	-0.361780591184013
"cg26685941"	-0.317879110750393
"cg04839289"	-0.147969051562077
"cg14337844"	-0.15940201118203
"cg14507337"	0.232352969754674
"cg23998119"	0.312534052431428
"cg06618322"	0.723739181496332
"cg06829968"	0.62706925578404
"cg21567504"	0.00615492083983479
"cg26281728"	-0.18153818101341
"cg00511674"	-0.42207811576051
"cg00927231"	0.330988353061657
"cg02741882"	0.151608072888972
"cg04208403"	-0.00924453340703855
"cg04503319"	-0.0842796418372584
"cg05542681"	0.246576249844037
"cg07703401"	0.216716641841942
"cg09229918"	-0.138331851529829
"cg09899220"	0.327602268449398
"cg02092514"	-0.065750132666488
"cg07365960"	0.0524168249234594
"cg09473315"	-0.12070175159337
"cg12892303"	0.031814408178053
"cg15909319"	0.0832017435621079
"cg19021197"	-0.364177731847646
"cg19106932"	0.00382482434177241
"cg19935040"	-0.210598639589261
"cg22353329"	0.0940685350602453
"cg26897150"	-0.0358408951328192
"cg16485682"	-0.368223592752337
"cg25538235"	-0.012834170210203
"cg26147554"	0.628001194167544
"cg01410876"	0.287856698615179
"cg01542019"	0.0504996049173225
"cg02571816"	-0.225235727408053
"cg04731544"	0.149753902116649
"cg06572160"	0.0283741464347007
"cg09515953"	0.142130780508583
"cg09935271"	-0.0896627406750438
"cg10836101"	0.23698500021923
"cg13442820"	-1.02512561991373
"cg14355619"	-1.56521014770262
"cg22557662"	-0.0538825237529745
"cg12497914"	-0.046852364652714
"cg02983163"	-0.406186457017332
"cg15108590"	-0.0714855694629374
"cg05329888"	0.912299196842635
"cg10333278"	0.0423079301126823
"cg20209308"	0.0709446661852033
"cg00145253"	-0.219051824963167
"cg00303378"	0.759491287429623
"cg00554413"	-0.000183249327879238
"cg00773060"	0.00953359383101733
"cg01557798"	0.26155724929747
"cg01789150"	-0.327764329330164
"cg02605776"	0.0299694505022868
"cg02896872"	-0.123335614339739
"cg03255135"	-0.0310969972933465
"cg03301331"	0.2367640356079
"cg03345668"	-0.360102892882458
"cg03528519"	-1.38019708840538
"cg03664992"	0.676025971919997
"cg03725309"	-0.302305660775991
"cg04103761"	-0.0310769980139553
"cg04431629"	0.0820424063945509
"cg04845871"	-0.205617684674935
"cg06335143"	0.453277266035899
"cg06615678"	-0.0746706298053468
"cg06865451"	0.0243886182477393
"cg06995548"	0.28291069578608
"cg07255151"	-0.0164352895041669
"cg07591620"	0.0297317721034081
"cg07598341"	0.1053263488625
"cg07892597"	0.275524310358752
"cg08024029"	-0.307451010133667
"cg08541521"	-0.359291890558215
"cg09068158"	-0.282733369469681
"cg12065138"	-0.276167475131907
"cg12065799"	0.368206016787474
"cg12446246"	-0.230662408176441
"cg14415160"	-0.0467855641664072
"cg15201877"	0.0915562398967175
"cg16054275"	-0.430487442088074
"cg16384849"	-0.0985221406150346
"cg17100751"	-0.137518774953492
"cg18343474"	0.167801739363629
"cg18568145"	0.570014168772592
"cg18858739"	-0.184691790148353
"cg18882407"	-0.174011481474611
"cg20149168"	0.0663037691216628
"cg20413454"	-0.337496788180196
"cg20822990"	-0.31222292051275
"cg21009965"	0.154792880313908
"cg22510442"	0.249715938080013
"cg22598841"	1.01678706364814
"cg23680821"	-0.108064868529536
"cg24681499"	0.182139118381856
"cg24871743"	0.0604637924010392
"cg26079320"	-0.106706074701208
"cg26368228"	0.212333067953561
"cg01078197"	-0.0370082634639602
"cg01104119"	-0.158487272714806
"cg03018058"	-0.0119616381917628
"cg04003136"	-0.186790608905694
"cg04739123"	0.0798448092918574
"cg05100419"	0.196593418969462
"cg05301866"	-0.176541228434518
"cg05318142"	0.0802362844905983
"cg06639320"	1.19265991735178
"cg07952813"	0.360609826785236
"cg09058748"	0.12022417317596
"cg09297288"	0.125430759374123
"cg12757011"	0.18972525388547
"cg15393275"	-0.152340280202586
"cg15581269"	-0.229803346179201
"cg19451698"	0.100653006840684
"cg19581424"	-0.0232098234014935
"cg22303418"	-0.0823704972097495
"cg23348372"	0.000613164852783963
"cg23841280"	-0.0967875028169235
"cg25047092"	0.195788346774543
"cg25074493"	0.0131086941135584
"cg27209578"	0.49401969224645
"cg00068155"	-0.275206741929849
"cg00481951"	0.124882632776433
"cg03607117"	1.59083646592024
"cg03891319"	-2.39605111968411
